id;name;parent_id;id
__export__.klinik_diseases_category_2560_b9946fc6;F34;;__export__.klinik_diseases_category_2560_b9946fc6
__export__.klinik_diseases_category_2561_10d824e5;F38;;__export__.klinik_diseases_category_2561_10d824e5
__export__.klinik_diseases_category_2562_b73fcf7f;F39;;__export__.klinik_diseases_category_2562_b73fcf7f
__export__.klinik_diseases_category_2563_2ffc5aff;F40;;__export__.klinik_diseases_category_2563_2ffc5aff
__export__.klinik_diseases_category_2564_688cf5d5;F41;;__export__.klinik_diseases_category_2564_688cf5d5
__export__.klinik_diseases_category_2565_056d3b25;F42;;__export__.klinik_diseases_category_2565_056d3b25
__export__.klinik_diseases_category_2566_8d504831;F43;;__export__.klinik_diseases_category_2566_8d504831
__export__.klinik_diseases_category_2567_eed05bc2;F44;;__export__.klinik_diseases_category_2567_eed05bc2
__export__.klinik_diseases_category_2568_d395606a;F45;;__export__.klinik_diseases_category_2568_d395606a
__export__.klinik_diseases_category_2569_2d3d2a91;F48;;__export__.klinik_diseases_category_2569_2d3d2a91
__export__.klinik_diseases_category_2570_ef651c12;F50;;__export__.klinik_diseases_category_2570_ef651c12
__export__.klinik_diseases_category_2571_89196962;F51;;__export__.klinik_diseases_category_2571_89196962
__export__.klinik_diseases_category_2572_c68551c1;F52;;__export__.klinik_diseases_category_2572_c68551c1
__export__.klinik_diseases_category_2573_c185e0b8;F53;;__export__.klinik_diseases_category_2573_c185e0b8
__export__.klinik_diseases_category_2574_ac74f64c;F54;;__export__.klinik_diseases_category_2574_ac74f64c
__export__.klinik_diseases_category_2575_50ab843b;F55;;__export__.klinik_diseases_category_2575_50ab843b
__export__.klinik_diseases_category_2576_15cc3ec8;F59;;__export__.klinik_diseases_category_2576_15cc3ec8
__export__.klinik_diseases_category_2577_4c9ff3e9;F60;;__export__.klinik_diseases_category_2577_4c9ff3e9
__export__.klinik_diseases_category_2578_c86b0b5d;F61;;__export__.klinik_diseases_category_2578_c86b0b5d
__export__.klinik_diseases_category_2579_86fab77c;F62;;__export__.klinik_diseases_category_2579_86fab77c
__export__.klinik_diseases_category_2580_37f80cf7;F63;;__export__.klinik_diseases_category_2580_37f80cf7
__export__.klinik_diseases_category_2581_b8c4c4d1;F64;;__export__.klinik_diseases_category_2581_b8c4c4d1
__export__.klinik_diseases_category_2582_1d9f9237;F65;;__export__.klinik_diseases_category_2582_1d9f9237
__export__.klinik_diseases_category_2583_ef42cb00;F66;;__export__.klinik_diseases_category_2583_ef42cb00
__export__.klinik_diseases_category_2584_472d3dbb;F68;;__export__.klinik_diseases_category_2584_472d3dbb
__export__.klinik_diseases_category_2585_e938af5a;F69;;__export__.klinik_diseases_category_2585_e938af5a
__export__.klinik_diseases_category_2586_05af0ceb;F70;;__export__.klinik_diseases_category_2586_05af0ceb
__export__.klinik_diseases_category_2587_e29b571b;F71;;__export__.klinik_diseases_category_2587_e29b571b
__export__.klinik_diseases_category_2588_08e021d4;F72;;__export__.klinik_diseases_category_2588_08e021d4
__export__.klinik_diseases_category_2589_3312f86f;F73;;__export__.klinik_diseases_category_2589_3312f86f
__export__.klinik_diseases_category_2590_dc14c466;F78;;__export__.klinik_diseases_category_2590_dc14c466
__export__.klinik_diseases_category_2591_e7b357cc;F79;;__export__.klinik_diseases_category_2591_e7b357cc
__export__.klinik_diseases_category_2592_3aa6627b;F80;;__export__.klinik_diseases_category_2592_3aa6627b
__export__.klinik_diseases_category_2593_922645e2;F81;;__export__.klinik_diseases_category_2593_922645e2
__export__.klinik_diseases_category_2594_71fedf71;F82;;__export__.klinik_diseases_category_2594_71fedf71
__export__.klinik_diseases_category_2595_37a76ea3;F83;;__export__.klinik_diseases_category_2595_37a76ea3
__export__.klinik_diseases_category_2596_12f094cd;F84;;__export__.klinik_diseases_category_2596_12f094cd
__export__.klinik_diseases_category_2597_9513e211;F88;;__export__.klinik_diseases_category_2597_9513e211
__export__.klinik_diseases_category_2598_e4cc0647;F89;;__export__.klinik_diseases_category_2598_e4cc0647
__export__.klinik_diseases_category_2599_69519326;F90;;__export__.klinik_diseases_category_2599_69519326
__export__.klinik_diseases_category_2600_4fcda32f;F91;;__export__.klinik_diseases_category_2600_4fcda32f
__export__.klinik_diseases_category_2601_c0bcd0d9;F92;;__export__.klinik_diseases_category_2601_c0bcd0d9
__export__.klinik_diseases_category_2602_c7c40d63;F93;;__export__.klinik_diseases_category_2602_c7c40d63
__export__.klinik_diseases_category_2603_18655507;F94;;__export__.klinik_diseases_category_2603_18655507
__export__.klinik_diseases_category_2604_725c2f0a;F95;;__export__.klinik_diseases_category_2604_725c2f0a
__export__.klinik_diseases_category_2605_7d7bd06d;F98;;__export__.klinik_diseases_category_2605_7d7bd06d
__export__.klinik_diseases_category_2606_b5cf7973;F99;;__export__.klinik_diseases_category_2606_b5cf7973
__export__.klinik_diseases_category_2607_ea699a50;G00;;__export__.klinik_diseases_category_2607_ea699a50
__export__.klinik_diseases_category_2608_7465d58d;G01;;__export__.klinik_diseases_category_2608_7465d58d
__export__.klinik_diseases_category_2609_399cbf85;G02;;__export__.klinik_diseases_category_2609_399cbf85
__export__.klinik_diseases_category_2610_e27b55a1;G03;;__export__.klinik_diseases_category_2610_e27b55a1
__export__.klinik_diseases_category_2611_41757dfd;G04;;__export__.klinik_diseases_category_2611_41757dfd
__export__.klinik_diseases_category_2612_c5343889;G05;;__export__.klinik_diseases_category_2612_c5343889
__export__.klinik_diseases_category_2613_d0d97f75;G06;;__export__.klinik_diseases_category_2613_d0d97f75
__export__.klinik_diseases_category_2614_e72713d8;G07;;__export__.klinik_diseases_category_2614_e72713d8
__export__.klinik_diseases_category_2615_25169f86;G08;;__export__.klinik_diseases_category_2615_25169f86
__export__.klinik_diseases_category_2616_84e80838;G09;;__export__.klinik_diseases_category_2616_84e80838
__export__.klinik_diseases_category_2617_20f7fed0;G10;;__export__.klinik_diseases_category_2617_20f7fed0
__export__.klinik_diseases_category_2618_70925c69;G11;;__export__.klinik_diseases_category_2618_70925c69
__export__.klinik_diseases_category_2619_2344350c;G12;;__export__.klinik_diseases_category_2619_2344350c
__export__.klinik_diseases_category_2620_ec4cdcc4;G13;;__export__.klinik_diseases_category_2620_ec4cdcc4
__export__.klinik_diseases_category_2621_6e831ed6;G14;;__export__.klinik_diseases_category_2621_6e831ed6
__export__.klinik_diseases_category_2622_e883cb43;G20;;__export__.klinik_diseases_category_2622_e883cb43
__export__.klinik_diseases_category_2623_f2c39b36;G21;;__export__.klinik_diseases_category_2623_f2c39b36
__export__.klinik_diseases_category_2624_d763f602;G22;;__export__.klinik_diseases_category_2624_d763f602
__export__.klinik_diseases_category_2625_dfee496b;G23;;__export__.klinik_diseases_category_2625_dfee496b
__export__.klinik_diseases_category_2626_907e2cc6;G24;;__export__.klinik_diseases_category_2626_907e2cc6
__export__.klinik_diseases_category_2627_0a0097d9;G25;;__export__.klinik_diseases_category_2627_0a0097d9
__export__.klinik_diseases_category_2628_f9a92584;G26;;__export__.klinik_diseases_category_2628_f9a92584
__export__.klinik_diseases_category_2629_f73093a4;G30;;__export__.klinik_diseases_category_2629_f73093a4
__export__.klinik_diseases_category_2630_67c0fd8d;G31;;__export__.klinik_diseases_category_2630_67c0fd8d
__export__.klinik_diseases_category_2631_3809799f;G32;;__export__.klinik_diseases_category_2631_3809799f
__export__.klinik_diseases_category_2632_73baa6b3;G35;;__export__.klinik_diseases_category_2632_73baa6b3
__export__.klinik_diseases_category_2633_c37050e1;G36;;__export__.klinik_diseases_category_2633_c37050e1
__export__.klinik_diseases_category_2634_4ad43d19;G37;;__export__.klinik_diseases_category_2634_4ad43d19
__export__.klinik_diseases_category_2635_85d7ae6b;G40;;__export__.klinik_diseases_category_2635_85d7ae6b
__export__.klinik_diseases_category_2636_a997cf13;G41;;__export__.klinik_diseases_category_2636_a997cf13
__export__.klinik_diseases_category_2637_bfba1eae;G43;;__export__.klinik_diseases_category_2637_bfba1eae
__export__.klinik_diseases_category_2638_27d2cf6e;G44;;__export__.klinik_diseases_category_2638_27d2cf6e
__export__.klinik_diseases_category_2639_94a22ac1;G45;;__export__.klinik_diseases_category_2639_94a22ac1
__export__.klinik_diseases_category_2640_4797fb5e;G46;;__export__.klinik_diseases_category_2640_4797fb5e
__export__.klinik_diseases_category_2641_52839e97;G47;;__export__.klinik_diseases_category_2641_52839e97
__export__.klinik_diseases_category_2642_97130292;G50;;__export__.klinik_diseases_category_2642_97130292
__export__.klinik_diseases_category_2643_ff0ac1eb;G51;;__export__.klinik_diseases_category_2643_ff0ac1eb
__export__.klinik_diseases_category_2644_87b5aeec;G52;;__export__.klinik_diseases_category_2644_87b5aeec
__export__.klinik_diseases_category_2645_e8fbd7b7;G53;;__export__.klinik_diseases_category_2645_e8fbd7b7
__export__.klinik_diseases_category_2646_94ff9b3e;G54;;__export__.klinik_diseases_category_2646_94ff9b3e
__export__.klinik_diseases_category_2647_eb61ffb3;G55;;__export__.klinik_diseases_category_2647_eb61ffb3
__export__.klinik_diseases_category_2648_97cc7ef5;G56;;__export__.klinik_diseases_category_2648_97cc7ef5
__export__.klinik_diseases_category_2649_72959f0f;G57;;__export__.klinik_diseases_category_2649_72959f0f
__export__.klinik_diseases_category_2650_e3c905e8;G58;;__export__.klinik_diseases_category_2650_e3c905e8
__export__.klinik_diseases_category_2651_214aeb76;G59;;__export__.klinik_diseases_category_2651_214aeb76
__export__.klinik_diseases_category_2652_7b76fdda;G60;;__export__.klinik_diseases_category_2652_7b76fdda
__export__.klinik_diseases_category_2653_369b72dd;G61;;__export__.klinik_diseases_category_2653_369b72dd
__export__.klinik_diseases_category_2654_7a071460;G62;;__export__.klinik_diseases_category_2654_7a071460
__export__.klinik_diseases_category_2655_7ab03db3;G63;;__export__.klinik_diseases_category_2655_7ab03db3
__export__.klinik_diseases_category_2656_df4b3564;G64;;__export__.klinik_diseases_category_2656_df4b3564
__export__.klinik_diseases_category_2657_bb92f4bc;G70;;__export__.klinik_diseases_category_2657_bb92f4bc
__export__.klinik_diseases_category_2658_06f9a493;G71;;__export__.klinik_diseases_category_2658_06f9a493
__export__.klinik_diseases_category_2659_1ffc740b;G72;;__export__.klinik_diseases_category_2659_1ffc740b
__export__.klinik_diseases_category_2660_82437798;G73;;__export__.klinik_diseases_category_2660_82437798
__export__.klinik_diseases_category_2661_2caecfdf;G80;;__export__.klinik_diseases_category_2661_2caecfdf
__export__.klinik_diseases_category_2662_ae9dcf3c;G81;;__export__.klinik_diseases_category_2662_ae9dcf3c
__export__.klinik_diseases_category_2663_ae703d13;G82;;__export__.klinik_diseases_category_2663_ae703d13
__export__.klinik_diseases_category_2664_f1b04606;G83;;__export__.klinik_diseases_category_2664_f1b04606
__export__.klinik_diseases_category_2665_5ee8731e;G90;;__export__.klinik_diseases_category_2665_5ee8731e
__export__.klinik_diseases_category_2666_66d531ed;G91;;__export__.klinik_diseases_category_2666_66d531ed
__export__.klinik_diseases_category_2667_18caab14;G92;;__export__.klinik_diseases_category_2667_18caab14
__export__.klinik_diseases_category_2668_000216bb;G93;;__export__.klinik_diseases_category_2668_000216bb
__export__.klinik_diseases_category_2669_f706ad28;G94;;__export__.klinik_diseases_category_2669_f706ad28
__export__.klinik_diseases_category_2670_3cc30b92;G95;;__export__.klinik_diseases_category_2670_3cc30b92
__export__.klinik_diseases_category_2671_feefcff7;G96;;__export__.klinik_diseases_category_2671_feefcff7
__export__.klinik_diseases_category_2672_461f5fdb;G97;;__export__.klinik_diseases_category_2672_461f5fdb
__export__.klinik_diseases_category_2673_29700735;G98;;__export__.klinik_diseases_category_2673_29700735
__export__.klinik_diseases_category_2674_55cf8ec3;G99;;__export__.klinik_diseases_category_2674_55cf8ec3
__export__.klinik_diseases_category_2675_844dcfec;H00;;__export__.klinik_diseases_category_2675_844dcfec
__export__.klinik_diseases_category_2676_8247929c;H01;;__export__.klinik_diseases_category_2676_8247929c
__export__.klinik_diseases_category_2677_d4129210;H02;;__export__.klinik_diseases_category_2677_d4129210
__export__.klinik_diseases_category_2678_0989fc7f;H03;;__export__.klinik_diseases_category_2678_0989fc7f
__export__.klinik_diseases_category_2679_ff6d0e85;H04;;__export__.klinik_diseases_category_2679_ff6d0e85
__export__.klinik_diseases_category_2680_14cdb689;H05;;__export__.klinik_diseases_category_2680_14cdb689
__export__.klinik_diseases_category_2681_a54f02a4;H06;;__export__.klinik_diseases_category_2681_a54f02a4
__export__.klinik_diseases_category_2682_c71255e9;H10;;__export__.klinik_diseases_category_2682_c71255e9
__export__.klinik_diseases_category_2683_2edaa2f5;H11;;__export__.klinik_diseases_category_2683_2edaa2f5
__export__.klinik_diseases_category_2684_cd92da87;H13;;__export__.klinik_diseases_category_2684_cd92da87
__export__.klinik_diseases_category_2685_b85f2a87;H15;;__export__.klinik_diseases_category_2685_b85f2a87
__export__.klinik_diseases_category_2686_a39df87a;H16;;__export__.klinik_diseases_category_2686_a39df87a
__export__.klinik_diseases_category_2687_9645668c;H17;;__export__.klinik_diseases_category_2687_9645668c
__export__.klinik_diseases_category_2688_60650e75;H18;;__export__.klinik_diseases_category_2688_60650e75
__export__.klinik_diseases_category_2689_47e2aeb1;H19;;__export__.klinik_diseases_category_2689_47e2aeb1
__export__.klinik_diseases_category_2690_653d98ae;H20;;__export__.klinik_diseases_category_2690_653d98ae
__export__.klinik_diseases_category_2691_20738082;H21;;__export__.klinik_diseases_category_2691_20738082
__export__.klinik_diseases_category_2692_e69aebc4;H22;;__export__.klinik_diseases_category_2692_e69aebc4
__export__.klinik_diseases_category_2693_37ae4cad;H25;;__export__.klinik_diseases_category_2693_37ae4cad
__export__.klinik_diseases_category_2694_21714fa2;H26;;__export__.klinik_diseases_category_2694_21714fa2
__export__.klinik_diseases_category_2695_4d1896fd;H27;;__export__.klinik_diseases_category_2695_4d1896fd
__export__.klinik_diseases_category_2696_4829c6ff;H28;;__export__.klinik_diseases_category_2696_4829c6ff
__export__.klinik_diseases_category_2697_5d97c67c;H30;;__export__.klinik_diseases_category_2697_5d97c67c
__export__.klinik_diseases_category_2698_1f05a145;H31;;__export__.klinik_diseases_category_2698_1f05a145
__export__.klinik_diseases_category_2699_c16252e4;H32;;__export__.klinik_diseases_category_2699_c16252e4
__export__.klinik_diseases_category_2700_b5637f25;H33;;__export__.klinik_diseases_category_2700_b5637f25
__export__.klinik_diseases_category_2701_e148992f;H34;;__export__.klinik_diseases_category_2701_e148992f
__export__.klinik_diseases_category_2702_4c0b3f5c;H35;;__export__.klinik_diseases_category_2702_4c0b3f5c
__export__.klinik_diseases_category_2703_78327849;H36;;__export__.klinik_diseases_category_2703_78327849
__export__.klinik_diseases_category_2704_e690a7f1;H40;;__export__.klinik_diseases_category_2704_e690a7f1
__export__.klinik_diseases_category_2705_e11628e0;H42;;__export__.klinik_diseases_category_2705_e11628e0
__export__.klinik_diseases_category_2706_be00aa76;H43;;__export__.klinik_diseases_category_2706_be00aa76
__export__.klinik_diseases_category_2707_6e9b288b;H44;;__export__.klinik_diseases_category_2707_6e9b288b
__export__.klinik_diseases_category_2708_cd5c922c;H45;;__export__.klinik_diseases_category_2708_cd5c922c
__export__.klinik_diseases_category_2709_aa5d9176;H46;;__export__.klinik_diseases_category_2709_aa5d9176
__export__.klinik_diseases_category_2710_1a8feaca;H47;;__export__.klinik_diseases_category_2710_1a8feaca
__export__.klinik_diseases_category_2711_2ca9b8b0;H48;;__export__.klinik_diseases_category_2711_2ca9b8b0
__export__.klinik_diseases_category_2712_3a264f46;H49;;__export__.klinik_diseases_category_2712_3a264f46
__export__.klinik_diseases_category_2713_440736f7;H50;;__export__.klinik_diseases_category_2713_440736f7
__export__.klinik_diseases_category_2714_ea4dc31d;H51;;__export__.klinik_diseases_category_2714_ea4dc31d
__export__.klinik_diseases_category_2715_a284ec11;H52;;__export__.klinik_diseases_category_2715_a284ec11
__export__.klinik_diseases_category_2716_639352d7;H53;;__export__.klinik_diseases_category_2716_639352d7
__export__.klinik_diseases_category_2717_dca4e309;H54;;__export__.klinik_diseases_category_2717_dca4e309
__export__.klinik_diseases_category_2718_28fd5fad;H55;;__export__.klinik_diseases_category_2718_28fd5fad
__export__.klinik_diseases_category_2719_68f35ea6;H57;;__export__.klinik_diseases_category_2719_68f35ea6
__export__.klinik_diseases_category_2720_5188a038;H58;;__export__.klinik_diseases_category_2720_5188a038
__export__.klinik_diseases_category_2721_5dbe49d2;H59;;__export__.klinik_diseases_category_2721_5dbe49d2
__export__.klinik_diseases_category_2722_439d56b8;H60;;__export__.klinik_diseases_category_2722_439d56b8
__export__.klinik_diseases_category_2723_c3d5c053;H61;;__export__.klinik_diseases_category_2723_c3d5c053
__export__.klinik_diseases_category_2724_ba99d851;H62;;__export__.klinik_diseases_category_2724_ba99d851
__export__.klinik_diseases_category_2725_5852ae2c;H65;;__export__.klinik_diseases_category_2725_5852ae2c
__export__.klinik_diseases_category_2726_907e1991;H66;;__export__.klinik_diseases_category_2726_907e1991
__export__.klinik_diseases_category_2727_c3afb810;H67;;__export__.klinik_diseases_category_2727_c3afb810
__export__.klinik_diseases_category_2728_25523a0f;H68;;__export__.klinik_diseases_category_2728_25523a0f
__export__.klinik_diseases_category_2729_b5dc2952;H69;;__export__.klinik_diseases_category_2729_b5dc2952
__export__.klinik_diseases_category_2730_efeedc27;H70;;__export__.klinik_diseases_category_2730_efeedc27
__export__.klinik_diseases_category_2731_8ef2b4a5;H71;;__export__.klinik_diseases_category_2731_8ef2b4a5
__export__.klinik_diseases_category_2732_8de05e97;H72;;__export__.klinik_diseases_category_2732_8de05e97
__export__.klinik_diseases_category_2733_cf78e2f3;H73;;__export__.klinik_diseases_category_2733_cf78e2f3
__export__.klinik_diseases_category_2734_b17f9d89;H74;;__export__.klinik_diseases_category_2734_b17f9d89
__export__.klinik_diseases_category_2735_fb3c193a;H75;;__export__.klinik_diseases_category_2735_fb3c193a
__export__.klinik_diseases_category_2736_2db57eb2;H80;;__export__.klinik_diseases_category_2736_2db57eb2
__export__.klinik_diseases_category_2737_1d339c15;H81;;__export__.klinik_diseases_category_2737_1d339c15
__export__.klinik_diseases_category_2738_f80b918c;H82;;__export__.klinik_diseases_category_2738_f80b918c
__export__.klinik_diseases_category_2739_08a3f7d3;H83;;__export__.klinik_diseases_category_2739_08a3f7d3
__export__.klinik_diseases_category_2740_b1001f56;H90;;__export__.klinik_diseases_category_2740_b1001f56
__export__.klinik_diseases_category_2741_42933c1a;H91;;__export__.klinik_diseases_category_2741_42933c1a
__export__.klinik_diseases_category_2742_73edb181;H92;;__export__.klinik_diseases_category_2742_73edb181
__export__.klinik_diseases_category_2743_7451021d;H93;;__export__.klinik_diseases_category_2743_7451021d
__export__.klinik_diseases_category_2744_5c8fd8ae;H94;;__export__.klinik_diseases_category_2744_5c8fd8ae
__export__.klinik_diseases_category_2745_9ddd5a91;H95;;__export__.klinik_diseases_category_2745_9ddd5a91
__export__.klinik_diseases_category_2746_58508f38;I00;;__export__.klinik_diseases_category_2746_58508f38
__export__.klinik_diseases_category_2747_98204e05;I01;;__export__.klinik_diseases_category_2747_98204e05
__export__.klinik_diseases_category_2748_52c4914f;I02;;__export__.klinik_diseases_category_2748_52c4914f
__export__.klinik_diseases_category_2749_66118be1;I05;;__export__.klinik_diseases_category_2749_66118be1
__export__.klinik_diseases_category_2750_5fc96796;I06;;__export__.klinik_diseases_category_2750_5fc96796
__export__.klinik_diseases_category_2751_da4da999;I07;;__export__.klinik_diseases_category_2751_da4da999
__export__.klinik_diseases_category_2752_a42c4d93;I08;;__export__.klinik_diseases_category_2752_a42c4d93
__export__.klinik_diseases_category_2753_d6f1b7dc;I09;;__export__.klinik_diseases_category_2753_d6f1b7dc
__export__.klinik_diseases_category_2754_6e48c879;I10;;__export__.klinik_diseases_category_2754_6e48c879
__export__.klinik_diseases_category_2755_6062138b;I11;;__export__.klinik_diseases_category_2755_6062138b
__export__.klinik_diseases_category_2756_db5cab37;I12;;__export__.klinik_diseases_category_2756_db5cab37
__export__.klinik_diseases_category_2757_166a8169;I13;;__export__.klinik_diseases_category_2757_166a8169
__export__.klinik_diseases_category_2758_86085814;I15;;__export__.klinik_diseases_category_2758_86085814
__export__.klinik_diseases_category_2759_c16e04ae;I20;;__export__.klinik_diseases_category_2759_c16e04ae
__export__.klinik_diseases_category_2760_cc9599f3;I21;;__export__.klinik_diseases_category_2760_cc9599f3
__export__.klinik_diseases_category_2761_73e049ca;I22;;__export__.klinik_diseases_category_2761_73e049ca
__export__.klinik_diseases_category_2762_1d1756c4;I23;;__export__.klinik_diseases_category_2762_1d1756c4
__export__.klinik_diseases_category_2763_f1062321;I24;;__export__.klinik_diseases_category_2763_f1062321
__export__.klinik_diseases_category_2764_2ab64b7e;I25;;__export__.klinik_diseases_category_2764_2ab64b7e
__export__.klinik_diseases_category_2765_9ea2bdf2;I26;;__export__.klinik_diseases_category_2765_9ea2bdf2
__export__.klinik_diseases_category_2766_92246a2f;I27;;__export__.klinik_diseases_category_2766_92246a2f
__export__.klinik_diseases_category_2767_22d7fe37;I28;;__export__.klinik_diseases_category_2767_22d7fe37
__export__.klinik_diseases_category_2768_2f7a0174;I30;;__export__.klinik_diseases_category_2768_2f7a0174
__export__.klinik_diseases_category_2769_d5161083;I31;;__export__.klinik_diseases_category_2769_d5161083
__export__.klinik_diseases_category_2770_ba7c2faf;I32;;__export__.klinik_diseases_category_2770_ba7c2faf
__export__.klinik_diseases_category_2771_0c1584bf;I33;;__export__.klinik_diseases_category_2771_0c1584bf
__export__.klinik_diseases_category_2772_a80113e8;I34;;__export__.klinik_diseases_category_2772_a80113e8
__export__.klinik_diseases_category_2773_8960b429;I35;;__export__.klinik_diseases_category_2773_8960b429
__export__.klinik_diseases_category_2774_808b77a3;I36;;__export__.klinik_diseases_category_2774_808b77a3
__export__.klinik_diseases_category_2775_ac1bd2dc;I37;;__export__.klinik_diseases_category_2775_ac1bd2dc
__export__.klinik_diseases_category_2776_4424e5d0;I38;;__export__.klinik_diseases_category_2776_4424e5d0
__export__.klinik_diseases_category_2777_2cb93d82;I39;;__export__.klinik_diseases_category_2777_2cb93d82
__export__.klinik_diseases_category_2778_deb385d0;I40;;__export__.klinik_diseases_category_2778_deb385d0
__export__.klinik_diseases_category_2779_8203de3e;I41;;__export__.klinik_diseases_category_2779_8203de3e
__export__.klinik_diseases_category_2780_b8c449e9;I42;;__export__.klinik_diseases_category_2780_b8c449e9
__export__.klinik_diseases_category_2781_7f5f6014;I43;;__export__.klinik_diseases_category_2781_7f5f6014
__export__.klinik_diseases_category_2782_8f30d7cc;I44;;__export__.klinik_diseases_category_2782_8f30d7cc
__export__.klinik_diseases_category_2783_076736a6;I45;;__export__.klinik_diseases_category_2783_076736a6
__export__.klinik_diseases_category_2784_5aea3046;I46;;__export__.klinik_diseases_category_2784_5aea3046
__export__.klinik_diseases_category_2785_ebc8f00e;I47;;__export__.klinik_diseases_category_2785_ebc8f00e
__export__.klinik_diseases_category_2786_4e435dbc;I48;;__export__.klinik_diseases_category_2786_4e435dbc
__export__.klinik_diseases_category_2787_eac21b86;I49;;__export__.klinik_diseases_category_2787_eac21b86
__export__.klinik_diseases_category_2788_962f4b6d;I50;;__export__.klinik_diseases_category_2788_962f4b6d
__export__.klinik_diseases_category_2789_862dfedc;I51;;__export__.klinik_diseases_category_2789_862dfedc
__export__.klinik_diseases_category_2790_8f8d3a0d;I52;;__export__.klinik_diseases_category_2790_8f8d3a0d
__export__.klinik_diseases_category_2791_a95117c6;I60;;__export__.klinik_diseases_category_2791_a95117c6
__export__.klinik_diseases_category_2792_4036ecce;I61;;__export__.klinik_diseases_category_2792_4036ecce
__export__.klinik_diseases_category_2793_20c635ff;I62;;__export__.klinik_diseases_category_2793_20c635ff
__export__.klinik_diseases_category_2794_16135dc7;I63;;__export__.klinik_diseases_category_2794_16135dc7
__export__.klinik_diseases_category_2795_d13f9210;I64;;__export__.klinik_diseases_category_2795_d13f9210
__export__.klinik_diseases_category_2796_2cfd8f8b;I65;;__export__.klinik_diseases_category_2796_2cfd8f8b
__export__.klinik_diseases_category_2797_061aaa95;I66;;__export__.klinik_diseases_category_2797_061aaa95
__export__.klinik_diseases_category_2798_27876fea;I67;;__export__.klinik_diseases_category_2798_27876fea
__export__.klinik_diseases_category_2799_ee978577;I68;;__export__.klinik_diseases_category_2799_ee978577
__export__.klinik_diseases_category_2800_f4a4a740;I69;;__export__.klinik_diseases_category_2800_f4a4a740
__export__.klinik_diseases_category_2801_ec605860;I70;;__export__.klinik_diseases_category_2801_ec605860
__export__.klinik_diseases_category_2802_9161f1de;I71;;__export__.klinik_diseases_category_2802_9161f1de
__export__.klinik_diseases_category_2803_c27215cc;I72;;__export__.klinik_diseases_category_2803_c27215cc
__export__.klinik_diseases_category_2804_c27fb1ca;I73;;__export__.klinik_diseases_category_2804_c27fb1ca
__export__.klinik_diseases_category_2805_336f8daf;I74;;__export__.klinik_diseases_category_2805_336f8daf
__export__.klinik_diseases_category_2806_3bf99cfb;I77;;__export__.klinik_diseases_category_2806_3bf99cfb
__export__.klinik_diseases_category_2807_187ae758;I78;;__export__.klinik_diseases_category_2807_187ae758
__export__.klinik_diseases_category_2808_361f2cdb;I79;;__export__.klinik_diseases_category_2808_361f2cdb
__export__.klinik_diseases_category_2809_a493f29c;I80;;__export__.klinik_diseases_category_2809_a493f29c
__export__.klinik_diseases_category_2810_92aabf50;I81;;__export__.klinik_diseases_category_2810_92aabf50
__export__.klinik_diseases_category_2811_29594a07;I82;;__export__.klinik_diseases_category_2811_29594a07
__export__.klinik_diseases_category_2812_b8cba32c;I83;;__export__.klinik_diseases_category_2812_b8cba32c
__export__.klinik_diseases_category_2813_8b90edda;I84;;__export__.klinik_diseases_category_2813_8b90edda
__export__.klinik_diseases_category_2814_6caafa13;I85;;__export__.klinik_diseases_category_2814_6caafa13
__export__.klinik_diseases_category_2815_be65cf6a;I86;;__export__.klinik_diseases_category_2815_be65cf6a
__export__.klinik_diseases_category_2816_9557f0a6;I87;;__export__.klinik_diseases_category_2816_9557f0a6
__export__.klinik_diseases_category_2817_903e9524;I88;;__export__.klinik_diseases_category_2817_903e9524
__export__.klinik_diseases_category_2818_5000bd79;I89;;__export__.klinik_diseases_category_2818_5000bd79
__export__.klinik_diseases_category_2819_cf40f8fc;I95;;__export__.klinik_diseases_category_2819_cf40f8fc
__export__.klinik_diseases_category_2820_52895dfb;I97;;__export__.klinik_diseases_category_2820_52895dfb
__export__.klinik_diseases_category_2821_e1a73082;I98;;__export__.klinik_diseases_category_2821_e1a73082
__export__.klinik_diseases_category_2822_1e6f9675;I99;;__export__.klinik_diseases_category_2822_1e6f9675
__export__.klinik_diseases_category_2823_d5a0c55a;Isp;;__export__.klinik_diseases_category_2823_d5a0c55a
__export__.klinik_diseases_category_2824_d014fd5a;J00;;__export__.klinik_diseases_category_2824_d014fd5a
__export__.klinik_diseases_category_2825_fb18e68c;J01;;__export__.klinik_diseases_category_2825_fb18e68c
__export__.klinik_diseases_category_2826_236716fb;J02;;__export__.klinik_diseases_category_2826_236716fb
__export__.klinik_diseases_category_2827_f86215b4;J03;;__export__.klinik_diseases_category_2827_f86215b4
__export__.klinik_diseases_category_2828_5cc874c5;J04;;__export__.klinik_diseases_category_2828_5cc874c5
__export__.klinik_diseases_category_2829_c8e22384;J05;;__export__.klinik_diseases_category_2829_c8e22384
__export__.klinik_diseases_category_2830_3591a8bd;J06;;__export__.klinik_diseases_category_2830_3591a8bd
__export__.klinik_diseases_category_2831_5ddbe06c;J09;;__export__.klinik_diseases_category_2831_5ddbe06c
__export__.klinik_diseases_category_2832_0ec0d3d1;J10;;__export__.klinik_diseases_category_2832_0ec0d3d1
__export__.klinik_diseases_category_2833_04ecf867;J11;;__export__.klinik_diseases_category_2833_04ecf867
